,name,address,lat,long
8,바른생활샌드위치 망우점,서울 중랑구 망우로73길 37,37.6022277931333,127.103204509108
9,KFC 망우동점,서울 중랑구 망우로 410,37.5989760103786,127.097613134309
10,버거킹 망우점,서울 중랑구 망우로 400,37.5987572807336,127.096589961709
11,써브웨이 망우점,서울 중랑구 용마산로115길 127 한일써너스빌리젠시1단지,37.5975232054583,127.093668889688
12,맥도날드 상봉이마트점,서울 중랑구 상봉로 118,37.596467652374,127.09360845762
13,롯데리아 망우점,서울 중랑구 봉우재로 239,37.5957427567866,127.099397673109
14,롯데리아 홈플러스상봉점,서울 중랑구 망우로 353 1층,37.5983328190955,127.091624142481
15,샐러디 상봉역점,서울 중랑구 망우로 316 1층,37.5965223858128,127.087565034141
16,데일리파크,서울 중랑구 신내로15길 196,37.6157078616962,127.087466334097
17,맘스터치 상봉역점,서울 중랑구 망우로 305,37.5969077925529,127.086146411099
18,버거킹 먹골역점,서울 중랑구 동일로 890,37.6099151597192,127.078189221962
19,에그드랍 면목역점,서울 중랑구 겸재로 205 1층,37.5892378294679,127.090366051267
20,롯데리아 상봉역점,서울 중랑구 망우로 282-1,37.5956832308375,127.083929684783
21,맘스터치 중화역점,서울 중랑구 동일로 812,37.6030167457467,127.079518183342
22,롯데리아 중화역점,서울 중랑구 동일로 802,37.6020848093367,127.079714349109
23,맘스터치 서일대점,서울 중랑구 용마산로 408,37.5877899824019,127.096233290507
24,KFC 먹골역점,서울 중랑구 공릉로 8 1층,37.6115670192576,127.078073728968
25,롯데리아 면목중앙점,서울 중랑구 면목로 415,37.5890238707536,127.087094067732
26,홍루이젠 먹골역점,서울 중랑구 공릉로 19 1층,37.6125502137933,127.077746869667
27,써브웨이 묵동점,서울 중랑구 동일로 952 101-1호,37.6125502137933,127.077746869667
28,명랑핫도그 중화점,서울 중랑구 동일로 805-1 1층,37.6023851358191,127.079005080165
29,명랑핫도그 면목역점,서울 중랑구 겸재로 186 1층,37.5884136849361,127.088351946056
30,피자랩,서울 중랑구 봉우재로26길 32,37.5909355774683,127.084767781287
31,샌드리아 묵동1점,서울 중랑구 공릉로2길 7,37.612235427568,127.07826300452
32,맥도날드 중랑점,서울 중랑구 망우로 202 동성빌딩,37.5934850257791,127.075473622773
33,버거킹 화랑대역점,서울 노원구 노원로 3,37.6219930235553,127.086663107619
34,써브웨이 중랑역점,서울 중랑구 망우로 203,37.5939956436071,127.075008982696
35,스테프핫도그 서일대점,서울 중랑구 용마산로90길 19,37.587631566731,127.097248574928
36,맘스터치 중랑역점,서울 중랑구 망우로 211 1층,37.5942606832902,127.076184371325
37,버거킹 면목역점,서울 중랑구 겸재로 180 1층,37.5882008093275,127.087951338267
38,청춘감성쌀핫도그 면목점,서울 중랑구 겸재로49길 9 1층,37.5895382150349,127.09025511434
39,카페토스피아 먹골역점,서울 중랑구 공릉로2길 19,37.612176222867,127.079088489098
40,밀가루집,서울 중랑구 용마산로90길 15,37.5877251949126,127.09701126985
41,아리랑수제핫도그 중랑점,서울 중랑구 망우로 214 1층,37.5937481809153,127.076630319913
42,롯데리아 중랑역점,서울 중랑구 망우로 192,37.5931925050475,127.074144907488
43,피자스톰,서울 중랑구 중랑천로10길 93,37.5928838513321,127.078018312822
44,그릴몬스터,서울 중랑구 겸재로 125,37.5872488263764,127.081673673389
45,롯데리아 사가정역점,서울 중랑구 면목로 333,37.5817918568494,127.088447257379
46,퀴즈노스서브 서울여대점,서울 노원구 화랑로 621 학생누리관,37.6287826577056,127.088991508939
47,KFC 사가정점,서울 중랑구 사가정로 389 1층,37.5809425247312,127.088039708675
48,홍루이젠 공릉점,서울 노원구 공릉로 181 1층,37.6259503078969,127.079408257609
49,데이비스피자,경기 구리시 인창2로 5-1,37.6024348217943,127.129949734491
50,범피버거,서울 노원구 공릉로41길 12,37.6246193226328,127.078942174885
51,비엔나핫도그 사가정점,서울 중랑구 면목로48길 17 1층,37.5822704703452,127.089633965782
52,쌀똑핫도그,경기 구리시 동구릉로85번길 25,37.6087942558955,127.133039723057
,name,address,lat,long
,name,address,lat,long
,name,address,lat,long
,name,address,lat,long
0,현대자동차블루핸즈 신내점,서울 중랑구 봉화산로 226,37.6076964003088,127.097857036589
1,현대자동차 신내지점,"서울 중랑구 용마산로 623 1,2층",37.6076964003088,127.097857036589
2,마스타자동차 중랑신내3호점,서울 중랑구 용마산로117길 38,37.600204801627,127.098240170159
3,구구자동차공업사,서울 중랑구 용마산로129길 39,37.6071737156291,127.098747302492
4,신내묵동자동차공업사,서울 중랑구 신내로18길 84-2,37.6141650213208,127.10067543552
5,믿음자동차공업사,서울 중랑구 봉화산로 239,37.6082652046757,127.099247852757
6,하이카프라자 신내자동차정비센타,서울 중랑구 봉화산로56길 13,37.6077380199422,127.099907414321
7,금식자동차공업사,서울 중랑구 망우로71길 60,37.6029866717452,127.102302199781
8,대원자동차공업사,서울 중랑구 용마산로118길 71,37.6012215011402,127.10450835339
9,현대자동차공업사,서울 중랑구 신내로7가길 55,37.6022491869196,127.092736133736
10,르노삼성자동차 지정정비코너 망우점,서울 중랑구 용마산로 510 1층,37.5963755131306,127.100473230761
11,천우자동차유리,서울 중랑구 용마산로 526,37.5979224679096,127.100527966339
12,대원3급 자동차공업사,서울 중랑구 용마산로118길 90,37.6011707519452,127.105547169422
13,광덕상사,서울 중랑구 용마산로 529,37.5982631917,127.100034140297
14,현대자동차 신중랑대리점,서울 중랑구 망우로 332,37.597006738619,127.089275468943
15,행운자동차외형복원,서울 중랑구 용마산로 512-1,37.5967389540696,127.100495347484
16,카포스 제일자동차공업사,서울 중랑구 봉우재로 216,37.5947544698625,127.096893120658
17,신아주자동차공업사,서울 중랑구 상봉로 117,37.5966105389259,127.092593932094
18,카페리자동차공업사,서울 중랑구 봉우재로 204,37.5944822844918,127.095673141489
19,대진자동차공업사 중랑제3호점,서울 중랑구 봉화산로 89,37.6022098499689,127.084277541492
20,마스타자동차 중랑망우1호점,서울 중랑구 용마산로 471,37.5932659534884,127.098619768501
21,마스타자동차 중랑망우1호점,서울 중랑구 용마산로 471,37.5932659534884,127.098619768501
22,민호자동차공업사,서울 중랑구 상봉중앙로5다길 59,37.5977519756556,127.086577912837
23,신일자동차공업사,서울 중랑구 봉우재로 167,37.594009912996,127.091560641016
24,현대자동차블루핸즈 중화점,서울 중랑구 동일로 828,37.6044511838272,127.079292195934
25,범용자동차써비스,서울 중랑구 봉화산로 75-1,37.6018943971688,127.082900935555
26,현대자동차 중랑지점,"서울 중랑구 망우로 244 덕화빌딩 1,3층",37.5946015075124,127.079761963146
27,르노삼성자동차 중랑대리점,서울 중랑구 망우로 263 1층,37.5957452251909,127.081868436641
28,기아 동일로대리점,서울 중랑구 봉우재로 73,37.5917927498379,127.081355371875
29,현대자동차유리,서울 중랑구 봉우재로 160-6,37.5932463107043,127.090642311641
30,르노삼성자동차 묵동지점,서울 중랑구 동일로 893,37.610148240379,127.077514232696
31,르노삼성자동차서비스 대원자동차공업사,서울 중랑구 중랑역로 7,37.5946175297851,127.076379834935
32,쌍용자동차 구리서비스프라자,경기 구리시 경춘로 67,37.6013950962016,127.122694607985
33,ASCC 자동차피부과 중랑점,서울 중랑구 봉우재로 148-1,37.5931584041662,127.089421468009
34,쌍용자동차 중랑전시장,서울 중랑구 동일로 946 묵동신도주상복합아파트,37.6150265366805,127.07698944928
35,르노삼성자동차 지정정비코너 묵동점,서울 중랑구 중랑천로 346 1층,37.6153881796977,127.073910623862
36,행복현대자동차,서울 중랑구 상봉로 60,37.5912085626964,127.09372517502
37,한국비주얼 강북자동차번호판 제작소,서울 중랑구 망우로 259 1~2층,37.5912085626964,127.09372517502
38,기아오토큐 대일차사랑자동차,서울 중랑구 중랑천로14길 24,37.5941360967193,127.073884391217
