"정류소번호","정류소명","X좌표","Y좌표"
"12593","선일여고.이비즈니스고","126.9128795","37.62055675"
"12594","신비로마트","126.92034","37.59352666"
"12595","미주아트빌","126.9148766","37.60747979"
"12596","미곡빌라","126.9157408","37.62920122"
"12598","시립은평병원.파크자이아파트","126.9226905","37.59301979"
"12599","엔에스아파트","126.9131554","37.60752915"
"12600","양지빌라","126.9149951","37.62865318"
"12603","구산마트","126.9100315","37.60768671"
"12612","하나은행역촌지점","126.9202921","37.60828719"
"12615","구산근린공원.GS편의점","126.9085499","37.60788651"
"12623","은평마을","126.9072238","37.60820293"
"12627","대동슈퍼","126.9071107","37.60917571"
"12679","우리들약국","126.9155383","37.60247077"
"12682","역촌초등학교후문","126.9130689","37.60230662"
"12684","역촌노인복지관","126.911117","37.6030812"
"12685","GS편의점.제일영광교회","126.9090137","37.60398438"
"12705","천사원입구","126.9073604","37.60478348"
"12706","역촌센트레빌","126.9065354","37.60361149"
"12713","라이프씨티아파트후문.광성교회","126.9064096","37.60199866"
"12714","신사1동경로당","126.9064209","37.60105616"
"12725","연신내역6번출구","126.9206795","37.61868487"
"12727","상신초교.두산.한신아파트","126.906352","37.59962586"
"12733","청구성심병원후문","126.919385","37.62032451"
"12750","연갈현공판장후문","126.9190962","37.62319495"
"12792","삼성래미안아파트","126.9380724","37.61126187"
"12794","현대힐스테이트1차정문","126.9373321","37.61185505"
"12795","현대힐스테이트1차후문","126.9357857","37.6122511"
"12804","현대홈타운아파트","126.9332647","37.61211715"
"12806","불광역9번출구","126.9301667","37.61114902"
"12807","현대홈타운아파트","126.9332986","37.6119937"
"12808","현대힐스테이트1차후문","126.9352942","37.61244237"
"12809","현대힐스테이트1차정문","126.936586","37.61197864"
"12810","삼성래미안아파트","126.9380349","37.61110331"
"12811","힐스테이트302동앞","126.9253494","37.58833677"
"12812","힐스테이트116동앞","126.9248871","37.58962488"
"12813","서울연은초등학교","126.9244865","37.59074139"
"12814","힐스테이트1단지정문앞","126.9242152","37.59149727"
"12815","힐스테이트상가앞","126.923278","37.59284102"
"12816","힐스테이트2단지후문앞","126.9239905","37.59200762"
"12817","서울연은초등학교","126.9244411","37.59054041"
"12818","힐스테이트212동앞","126.9248167","37.58949277"
"12819","힐스테이트302동앞","126.9251368","37.58860014"
"12820","태평양약국","126.9178236","37.59311029"
"12821","국민은행","126.9166765","37.58977899"
"12827","풍림아그네스앞","126.9185711","37.6030041"
"12828","엔젤유치원입구","126.9184294","37.60415879"
"12829","새생명약국앞","126.9182179","37.60602242"
"12830","새생명약국앞","126.9180822","37.60595889"
"12831","엔젤유치원입구","126.918318","37.60414934"
"12832","풍림아그네스앞","126.9184677","37.60295142"
"12833","대림e편한세상1단지","126.9063229","37.61223333"
"12834","대림e편한세상2단지","126.9066394","37.6128355"
"12835","현대아파트입구","126.906449","37.61330065"
"12836","임창빌라","126.9082465","37.61355705"
"12837","온누리약국","126.9092492","37.61426526"
"12838","G캐슬아파트","126.9151126","37.61525768"
"12839","길마어린이공원","126.9160826","37.61484113"
"12840","길천사우나","126.9172679","37.6143316"
"12841","대림모터스","126.9178874","37.61451277"
"12842","연서시장","126.9207429","37.61977679"
"12843","청구성심병원","126.9193355","37.62101798"
"12844","아름다운교회","126.9188582","37.61651843"
"12845","길마어린이공원","126.9163999","37.61480684"
"12846","G캐슬아파트","126.9152431","37.615304"
"12847","한솔아파트입구","126.9139163","37.61587336"
"12848","온누리약국","126.9092742","37.61441074"
"12849","임창빌라","126.9083165","37.61376116"
"12850","현대아파트입구","126.9065344","37.61346252"
"12851","대림e편한세상2단지","126.9064829","37.61276928"
"12852","대림e편한세상1단지","126.9063229","37.61223333"
"12853","와산교","126.9141037","37.58877646"
"12854","서울정형외과","126.9186986","37.59531519"
"12855","벧엘블래스빌","126.9185589","37.59538347"
"12856","숭실고등학교","126.9036839","37.59239048"
"12857","숭실고등학교입구","126.9060649","37.59222838"
"12858","서신초교.내를건너서숲으로도서관","126.9074515","37.59166742"
"12859","삼거리.명진아파트","126.9103357","37.5905786"
"12860","안디옥교회.새절역","126.9131432","37.59038808"
"12861","신사초등학교.새절역","126.9134786","37.59316397"
"12863","상신초등학교입구","126.9080678","37.59671099"
"12864","행운슈퍼","126.9059544","37.59586188"
"12865","상신초교후문.산새마을종점","126.9050968","37.59684035"
"12866","행운슈퍼","126.9059825","37.59582322"
"12867","상신초등학교입구","126.9083372","37.59667443"
"12869","새절역","126.9136176","37.59121134"
"12870","삼거리.명진아파트","126.9105114","37.59061002"
"12871","서신초교.내를건너서숲으로도서관","126.9075639","37.59172415"
"12872","숭실고등학교입구","126.906091","37.59230309"
"12873","경남아너스빌.서북병원","126.9054862","37.60487794"
"12874","힐스테이트상가","126.9236177","37.59269256"
"12875","서부중앙교회","126.9223028","37.58910171"
"12876","응암초등학교","126.9212396","37.58939419"
"12877","성암문구사거리","126.920039","37.58969134"
"12880","응암감리교회대림시장앞","126.9182139","37.58921138"
"12881","응암동성당","126.9194915","37.58905978"
"12882","성암문구사거리","126.920032","37.58961335"
"12883","응암초등학교","126.9212584","37.58922699"
"12884","백련산힐스테이트2차앞","126.9227128","37.58928721"
"12885","백련산힐스테이트2차상가앞","126.9230239","37.59192255"
"12886","은평세무서음식문화거리","126.9251149","37.60211526"
"12887","은평여성인력개발센터","126.9321592","37.60726907"
"12888","대조시장.NC백화점","126.9278254","37.60952936"
"12889","행정연구원건너편","126.9368721","37.60971918"
"12890","파크자이105동앞","126.9228313","37.59233911"
"12891","브라운스톤빌앞","126.9124867","37.59045333"
"12991","6번지입구","126.9189536","37.6267979"
"13001","북가좌동삼거리","126.904558","37.57546807"
"13002","북가좌동삼거리","126.9051519","37.575202"
"13003","DMC래미안e.편한세상요진아파트","126.909614","37.57168262"
"13004","DMC래미안e.편한세상요진아파트","126.9103064","37.57153682"
"13005","모래내시장.가좌역","126.9150298","37.56903559"
"13006","모래내시장.가좌역","126.9139298","37.56980244"
"13007","사천교","126.9181222","37.56748353"
"13008","연희104고지앞.구성산회관","126.9250742","37.56628777"
"13009","연희104고지앞.구성산회관","126.9257865","37.56636003"
"13010","서대문우체국","126.9320763","37.56179152"
"13011","서대문우체국","126.9314519","37.56252559"
"13012","연세대앞","126.9357013","37.55998234"
"13013","연세대앞","126.9354979","37.56009386"
"13014","세브란스병원앞","126.9384498","37.55998371"
"13015","세브란스병원앞","126.9389251","37.56011378"
"13016","이대후문","126.9432613","37.56263231"
"13017","이대후문","126.9436344","37.56307476"
"13019","동교동삼거리","126.9295423","37.55780322"
"13021","신촌오거리.현대백화점","126.9345273","37.55602578"
"13023","신촌오거리.2호선신촌역","126.9389536","37.55584187"
"13025","이대역","126.947265","37.55693027"
"13026","산골고개","126.9399621","37.59528039"
"13027","산골고개","126.9406938","37.59470399"
"13028","홍제역","126.9443495","37.5884786"
"13029","홍제역","126.9453681","37.58787897"
"13030","홍제삼거리.인왕산한신휴플러스","126.9478428","37.58520707"
"13031","무악재역","126.9498033","37.58315206"
"13032","무악재역","126.9506776","37.58187223"
"13033","안산초등학교","126.9515414","37.58062251"
"13034","독립문역.한성과학고","126.957515","37.57464054"
"13035","독립문역.한성과학고","126.9564722","37.57573647"
"13036","영천시장","126.9624985","37.56991645"
"13037","영천시장","126.9630506","37.56963988"
"13038","서대문역","126.9658293","37.5664741"
"13039","경찰청.동북아역사재단","126.9691797","37.56245539"
"13040","인왕산.홍제원아파트","126.9489141","37.5844295"
"13042","웨딩타운","126.9526285","37.55725506"
"13044","아현역","126.95918","37.557309"
"13045","충정로역","126.9634909","37.56105854"
"13046","충정로역","126.9626293","37.56005109"
"13047","서대문역사거리","126.9665994","37.56556173"
"13107","모래내시장.가좌역","126.9139908","37.56977429"
"13109","사천교","126.9175186","37.56799062"
"13110","연희104고지앞.구성산회관","126.9239809","37.56630572"
"13111","연희104고지앞.구성산회관","126.9244246","37.56640688"
"13112","서대문우체국","126.9305222","37.56321006"
"13113","서대문우체국","126.9310307","37.56291"
"13114","연세대학교앞","126.9351268","37.55999029"
"13115","연대앞","126.9351817","37.56009937"
"13116","세브란스병원","126.9378392","37.55997304"
"13117","세브란스병원","126.9391201","37.56012312"
"13118","이대부중","126.9428618","37.56232172"
"13119","이대부중","126.9442623","37.56356396"
"13120","이대부고","126.945266","37.564312"
"13121","이대부고","126.9465761","37.56626888"
"13122","홍은동동부센트레빌","126.938873","37.59663018"
"13123","산골고개","126.9404656","37.59501923"
"13124","홍은사거리.북한산더샵아파트앞","126.9411831","37.59213933"
"13125","홍제우체국","126.9456001","37.58740846"
"13133","영천시장","126.9620337","37.57036051"
"13134","금화초등학교.서울시교육청","126.9644123","37.56795079"
"13137","충정로역2호선","126.966167","37.560871"
"13140","이대역","126.9469084","37.55690768"
"13141","신촌기차역입구","126.9438505","37.55672743"
"13142","신촌역2호선","126.940051","37.5562031"
"13143","신촌아트레온","126.9408164","37.55645546"
"13144","동교동삼거리연희동방면","126.9274484","37.55857056"
"13145","연세로.명물거리","126.9369426","37.55793132"
"13146","연세로.스타광장","126.9368236","37.55663717"
"13147","연희동대우아파트","126.9278685","37.56266218"
"13148","연희교차로","126.9303656","37.5660429"
"13149","연희교차로","126.9302774","37.56614468"
"13150","연희3거리","126.9318372","37.56790871"
"13151","연희3거리","126.9317922","37.56806157"
"13152","한성화교중고교.서대문소방서","126.9353041","37.57234837"
"13153","한성화교중고교.서대문소방서","126.9352285","37.57246913"
"13154","서대문자연사박물관입구","126.9354083","37.57504372"
"13155","서대문자연사박물관입구","126.9352647","37.57518647"
"13156","서대문구청.보건소.구의회","126.936209","37.579741"
"13157","서대문구청.서대문구의회","126.9358998","37.5786075"
"13158","동신병원","126.9360703","37.58109882"
"13159","기업은행홍은동지점","126.9362378","37.5825693"
"13160","정원여중","126.9349023","37.58624458"
"13161","정원여중.스위스그랜드호텔","126.9352101","37.58738438"
"13162","홍은현대아파트.스위스그랜드호텔","126.9361816","37.5884457"
"13163","홍은현대아파트","126.9387808","37.59012033"
"13164","유진상가","126.9428934","37.5919094"
"13165","유진상가","126.9432787","37.59215895"
"13166","문화촌현대아파트","126.9465737","37.59232199"
"13167","문화촌현대아파트","126.9471166","37.59277185"
"13168","서울여자간호대학","126.9491081","37.59614111"
"13169","서울여자간호대학","126.9487408","37.59563149"
"13170","유원하나아파트","126.9526157","37.59593131"
"13171","유원하나아파트","126.9521398","37.59574874"
"13172","홍지문.옥천암","126.9564552","37.59657629"
"13173","홍지문","126.9563629","37.59688387"
"13174","북가좌2동주민센터","126.9113287","37.57986095"
"13175","북가좌2동주민센터","126.9114788","37.58029087"
"13176","KT가좌지사","126.9129311","37.58190881"
"13177","KT가좌지사","126.9133748","37.5827872"
"13178","동도하이츠아파트","126.9148487","37.5847482"
"13179","동도하이츠아파트","126.914766","37.58490233"
"13180","DMC.파크뷰자이","126.9162029","37.57371125"
"13181","삼성래미안2차아파트","126.9137696","37.57127137"
"13182","모래내삼거리","126.9132528","37.57082163"
"13183","DMC래미안e.편한세상2.4단지","126.9110273","37.57676887"
"13184","모래내우체국.증가교회","126.9117201","37.57628759"
"13185","북가좌삼호.가재울아이파크아파트","126.9133303","37.57533609"
"13186","북가좌삼호.가재울아이파크아파트","126.9129937","37.57546831"
"13188","동부센트레빌아파트","126.9152214","37.5751453"
"13189","DMC파크뷰자이.별동상가","126.9172384","37.57498887"
"13190","래미안루센티아아파트","126.9179435","37.57518373"
"13191","명지대사거리","126.9205945","37.57710976"
"13192","DMC에코자이아파트","126.920133","37.576761"
"13193","DMC센트럴아이파크아파트","126.9219785","37.5782507"
"13194","명지대","126.9234919","37.57918778"
"13195","명지대","126.9243955","37.57991229"
"13196","명지대삼거리","126.9259358","37.5808762"
"13197","명지대삼거리","126.9263669","37.58126735"
"13198","고은초등학교.홍제센트럴아이파크","126.9447087","37.58521447"
"13199","신연중학교서대문도서관","126.9408271","37.58392432"
"13200","백련교","126.937354","37.582714"
"13201","서대문문화체육회관입구","126.9354291","37.58137529"
"13202","홍연2교두산아파트앞","126.9309324","37.57836244"
"13203","홍남교","126.9276353","37.57663682"
"13204","연가교","126.9221311","37.57260571"
"13205","연희파크푸르지오앞","126.9272778","37.57542421"
"13206","홍연시장","126.9305119","37.5770928"
"13207","연희홍연아파트","126.9323121","37.57805012"
"13208","서대문구청","126.9348384","37.57910386"
"13209","남가좌현대아파트","126.9218022","37.57489297"
"13210","신촌기차역","126.9426003","37.55870819"
"13211","신촌기차역","126.9428247","37.55814777"
"13212","증산교앞","126.9047418","37.57807776"
"13213","연희지하차도","126.932712","37.57717729"
"13214","연희지하차도","126.9320167","37.57746236"
"13215","홍연2교현대교통종점","126.9299384","37.57833687"
"13216","홍연2교현대교통종점","126.9299808","37.57848652"
"13217","명지대입구.서울무용센터","126.9273464","37.58096195"
"13218","명지중고등학교","126.9256368","37.58272149"
"13219","명지중고등학교","126.9257518","37.58276964"
"13220","명지전문대.충암중고등학교","126.9234814","37.58483603"
"13221","명지전문대.충암중고등학교","126.9240217","37.58447122"
"13222","연희동자치회관","126.9311371","37.56968552"
"13223","연희동자치회관","126.9312502","37.56972326"
"13224","연희A지구아파트","126.9294198","37.57173131"
"13225","연희A지구아파트","126.9294879","37.57180467"
"13226","홍남교.자전거대여소앞","126.9268338","37.57483997"
"13227","홍남교.자전거대여소앞","126.9271121","37.57466287"
"13228","백련시장","126.9249879","37.57669503"
"13229","백련시장","126.9248071","37.57693497"
"13230","명지대사거리제일은행앞","126.9221511","37.57748935"
"13231","명지대사거리국민은행앞","126.9225666","37.57752593"
"13232","연가초교.DMC래미안클라시스","126.9172691","37.57908923"
"13233","연가초.연희중.래미안클라시스","126.9181907","37.57892321"
"13234","북가좌사거리","126.9142236","37.58141851"
"13235","북가좌사거리","126.9140647","37.58178347"
"13236","북가좌119안전센터","126.9127088","37.58278442"
"13237","북가좌119안전센터","126.9123618","37.58311319"
"13238","충정로역5호선","126.9639326","37.56180219"
"13240","미동초등학교","126.9645498","37.56311722"
"13241","DMC한양아파트","126.9082387","37.57635032"
"13242","북가좌초교?DMC현대아파트","126.9084574","37.57677405"
"13244","신촌기차역","126.9423005","37.55919914"
"13250","독립문역","126.9563933","37.57557676"
"13252","서대문경찰서","126.9685875","37.5632451"
"13253","충정로역2호선","126.9642454","37.55968434"
"13256","연가교","126.9218128","37.57247688"
"13258","명지대입구.신원지벤스타","126.9279787","37.58051531"
"13259","현대백화점","126.9329519","37.55657582"
"13260","서대문종합사회복지관","126.9200754","37.57121569"
"13261","서대문종합사회복지관","126.9200223","37.57106778"
"13262","홍남교백련시장입구","126.9252319","37.57524799"
"13263","북가좌초교사거리","126.9102567","37.57872537"
"13264","북가좌초교사거리","126.9101878","37.57839162"
"13265","은가어린이공원구150번종점","126.9196288","37.58293832"
"13266","증산교앞","126.9049032","37.57840662"
"13267","두산위브아파트","126.9153052","37.58054283"
"13268","두산위브아파트","126.9158946","37.5804451"
"13270","독립문공원.극동아파트","126.9594061","37.5717696"
"13278","봉원동사거리","126.9465446","37.56687453"
"13279","봉원사","126.9459128","37.56972918"
"13280","봉원사","126.9460694","37.56978754"
"13281","봉원동사거리","126.946678","37.566852"
"13282","삼호아파트","126.9597643","37.57177113"
"13285","서부운수기점","126.9107579","37.58133657"
"13299","중소기업은행","126.9129645","37.58220593"
"13313","봉원사길","126.9460459","37.5683604"
"13314","봉원사길","126.9462086","37.568259"
"13324","연세로.문학의거리","126.9368892","37.55642722"
"13325","독립문역.서대문형무소역사관","126.9552755","37.57643666"
"13326","독립문공원","126.9551924","37.57652945"
"13327","남가좌동현대아파트후문","126.9191038","37.57408126"
"13328","남가좌동현대아파트후문","126.918749","37.57442526"
"13329","산골고개","126.9402851","37.59494921"
"13330","DMC래미안e-편한세상3단지","126.9068065","37.57513938"
"13331","DMC래미안e-편한세상3단지","126.9069781","37.57509592"
"13332","연흥교회","126.9211914","37.57244683"
"13334","홍제역4번출구","126.9431449","37.5894241"
"13335","남가좌동새마을금고","126.9172921","37.57443821"
"13336","서대문구의회앞","126.9537198","37.57585741"
"13337","독립문파크빌","126.9518444","37.5745812"
"13338","두산아파트","126.9318554","37.57875043"
"13339","DMC.파크뷰자이","126.9163999","37.5737134"
"13340","아현가구단지","126.9609283","37.55863306"
"13500","정원슈퍼","126.9316917","37.58644036"
"13501","홍은동국민주택","126.9497609","37.60531953"
"13502","백련사","126.928543","37.58484461"
"13503","풍진베이스타운.안산자락길입구","126.9432866","37.58233075"
"13505","개미마을","126.9538246","37.58977352"
"13506","두산아파트","126.94926","37.55912044"
"13507","북아현삼거리","126.9527017","37.56502653"
"13508","궁동근린공원입구","126.924202","37.569618"
"13509","뜨란채아파트101동","126.9587813","37.56582086"
"13510","삼성빌라","126.9337502","37.59570411"
"13511","소공원","126.9325221","37.58633588"
"13512","풍림.극동아파트","126.9493885","37.60361151"
"13513","명지고후문","126.9290931","37.5841118"
"13514","한양슈퍼","126.9436354","37.58283467"
"13515","홍은초등학교","126.9502821","37.59684832"
"13516","삼거리연탄가게","126.9533977","37.59049738"
"13517","초원약국","126.9500137","37.55980654"
"13518","추계초등학교","126.9542362","37.5636275"
"13519","궁동근린공원회관","126.9253429","37.57095152"
"13520","하나로마트.동신병원","126.9360681","37.58093383"
"13521","뜨란채아파트.노인복지관","126.9590057","37.56806733"
"13522","금화장오거리","126.9592656","37.56442707"
"13523","미성아파트","126.9344988","37.5932849"
"13524","삼성그린빌","126.9326734","37.58697117"
"13526","팔각정","126.9301582","37.58330035"
"13527","알뜰슈퍼","126.9438155","37.58430539"
"13528","문화촌주유소","126.9485551","37.59523912"
"13529","버드나무가게","126.9528883","37.5910386"
"13530","신촌푸르지오1단지후문.힐스테이트신촌","126.9511929","37.56052285"
"13531","새마을금고","126.9549129","37.56314114"
"13532","서대문지역자활센터","126.9262282","37.57213822"
"13533","서대문구청","126.9359318","37.57874831"
"13534","산경아파트","126.9597255","37.56840278"
"13535","경기대후문","126.9614545","37.56397341"
"13536","홍은중학교","126.9346388","37.59234679"
"13537","동원빌라","126.9333048","37.58709609"
"13538","포방공영주차장","126.9489733","37.60088116"
"13539","서대문문화체육회관","126.9319977","37.58123127"
"13540","성원아파트","126.9427938","37.58421158"
"13541","홍은사회복지관별관","126.9479687","37.59409528"
"13542","금강빌라.인왕중학교","126.9520159","37.59184326"
"13544","중앙여고","126.9555857","37.56223125"
"13545","홍제초등학교","126.9434184","37.59219316"
"13546","천연동마을금고","126.9614539","37.56843014"
"13547","미동초교","126.9649553","37.56432902"
"13548","차고앞","126.9349203","37.59173622"
"13549","싸이버아파트","126.9340551","37.58711549"
"13550","포방시장","126.9483999","37.59945017"
"13551","서대문등기소","126.9334188","37.58023523"
"13553","문화촌현대아파트","126.9474425","37.5925999"
"13554","오동나무앞","126.950848","37.59310878"
"13556","경남아파트.북아현119안전센터","126.9559209","37.5607609"
"13557","구종점","126.9284117","37.57294286"
"13560","삼거리","126.9353457","37.59002558"
"13561","한일슈퍼","126.9345883","37.58647661"
"13562","호박골다리","126.9467146","37.59814204"
"13563","송죽원","126.9389571","37.583856"
"13564","구룡약국","126.9466786","37.59110823"
"13565","동성교회","126.9496214","37.59418871"
"13566","중앙여고","126.9552453","37.56203608"
"13567","한성고교","126.9566124","37.55957052"
"13570","현대그린마트","126.9610111","37.57131533"
"13571","충정로역5호선","126.9631563","37.56087336"
"13572","스위스그랜드호텔앞","126.9364379","37.5890247"
"13574","간호대정문","126.9473755","37.59702807"
"13575","홍은사거리","126.9411863","37.59209577"
"13577","인왕초등학교","126.9455224","37.58924815"
"13578","문화공원입구","126.9485531","37.59442876"
"13581","국민은행","126.9318131","37.56808833"
"13583","충정로2호선전철역","126.9623785","37.55979862"
"13585","간호대입구","126.9488996","37.5964811"
"13586","산골고개","126.9404174","37.59508461"
"13587","간호대입구","126.9483082","37.59666999"
"13589","가산빌라","126.93607","37.58488307"
"13590","사러가쇼핑","126.930206","37.567193"
"13591","영천시장입구","126.9629209","37.56951263"
"13592","한우리독서운동본부","126.9618767","37.56123895"
"13593","반석블레스아파트","126.9410155","37.59516919"
"13594","평화슈퍼","126.9356954","37.58626932"
"13595","능안로입구","126.9562035","37.5577872"
"13596","굴레방다리","126.9554016","37.55741929"
"13597","육교앞","126.9643812","37.56798424"
"13598","광염교회","126.9618337","37.56214702"
"13599","풍림1차아파트","126.9421014","37.59435935"
"13600","스위스그랜드호텔","126.936401","37.58778321"
"13617","웨딩타운","126.9515333","37.55720063"
"13626","서대문문화체육회관","126.9348334","37.5808163"
"13654","서대문사거리","126.9655436","37.56675153"
"13656","경기대사회교육원","126.96218","37.56308672"
"13657","문화촌현대아파트","126.9468404","37.5925801"
"13659","팔각정","126.9433057","37.59525547"
"13660","남양아파트","126.9383026","37.58916406"
"13661","이대전철역","126.9465083","37.55688234"
"13664","서대문전철역","126.9661087","37.56523217"
"13665","인창중고","126.9636096","37.56424456"
"13667","홍은유원아파트","126.9450497","37.59696096"
"13668","유진상가다리앞","126.9446503","37.59186816"
"13669","문화촌현대아파트입구","126.9471068","37.59263301"
"13695","종근당","126.9627559","37.55989372"
"13698","이대농협","126.9440603","37.55673933"
"13699","미동초등학교","126.965148","37.564387"
"13700","인창중고","126.964097","37.56469842"
"13715","사천교","126.9181863","37.56800685"
"13716","벽산아파트후문","126.9460051","37.59631968"
"13724","아트레온","126.9401114","37.55622302"
"13725","신촌자이엘라","126.9427915","37.55687286"
"13726","인창중고","126.9637681","37.56452385"
"13731","연희초등학교","126.9334786","37.57000559"
"13737","광산사우나","126.9645385","37.56561226"
"13740","스위스그랜드호텔.현대아파트","126.9365174","37.58911454"
"13747","모래내시장","126.9152207","37.56894083"
"13749","연희초등학교","126.932897","37.5694756"
"13751","홍은성당","126.9463586","37.59603369"
"13754","간호대입구올해피장애인복지센터","126.9490235","37.59596256"
"13755","우리은행홍제동지점","126.9451569","37.59182438"
"13764","미동초등학교","126.9648138","37.56317166"
"13766","충정로역","126.9644348","37.55963722"
"13793","CGV신촌아트레온","126.9385921","37.5557217"
"13794","경기대후문","126.96166","37.56402852"
"13795","천주교","126.9640275","37.56726329"
"13796","삼거리","126.935469","37.59000727"
"13798","벽산아파트정문","126.9459824","37.59465328"
"13801","서대문로터리","126.9671036","37.56529149"
"13802","신촌전철역","126.9372617","37.55545012"
"13803","금화장오거리","126.9593303","37.56450447"
"13804","동명여중","126.9629526","37.56796264"
"13805","차고앞","126.9351409","37.59157435"
"13808","알뜰슈퍼","126.9437027","37.58426509"
"13813","영천시장입구","126.961877","37.56845009"
"13814","홍은중학교","126.9346761","37.59266819"
"13816","한일슈퍼","126.9346425","37.58659044"
"13818","한양슈퍼","126.9435449","37.58291418"
"13819","문화공원입구","126.9484938","37.59431984"
"13820","가재울초등학교","126.9183097","37.57472004"
"13821","연대앞.세브란스병원","126.9356627","37.56009034"
"13822","미성아파트","126.9346516","37.59364891"
"13823","남가좌동아이파크후문","126.9205745","37.57454797"
"13824","싸이버아파트","126.9340516","37.58728285"
"13826","동신병원사거리","126.9356435","37.5815326"
"13827","동성교회","126.9494925","37.59415376"
"13828","연희성당","126.9309722","37.56296314"
"13830","남가좌동아이파크정문","126.9216623","37.5749874"
"13831","동원빌라","126.9333144","37.58721607"
"13832","매일슈퍼","126.9347522","37.5808773"
"13833","오동나무","126.9507583","37.59302669"
"13834","브라운스톤우정","126.9301376","37.56575395"
"13835","3호선독립문역","126.9585055","37.57247376"
"13837","삼성그린빌","126.9325337","37.5868997"
"13838","서대문등기소","126.9334832","37.58030574"
"13839","금강빌라.인왕중학교","126.9519335","37.59175567"
"13840","하나은행연희동지점","126.9311527","37.56704081"
"13841","이진아기념도서관","126.9565936","37.57272733"
"13844","서대문문화체육회관","126.9321851","37.5812281"
"13845","버드나무가게","126.952762","37.59100042"
"13846","종근당후문","126.9637564","37.55944913"
"13847","사러가쇼핑","126.930379","37.56723354"
"13848","국민은행","126.9317501","37.56779768"
"13849","극동아파트119동","126.9547697","37.57298581"
"13850","사천교","126.9185125","37.56833045"
"13852","팔각정","126.9302766","37.58332082"
"13853","삼거리연탄.약수터입구","126.9532688","37.59047354"
"13854","가구단지","126.9610217","37.55859687"
"13855","민속식당","126.9296651","37.56798621"
"13857","이진아기념도서관","126.9564772","37.57263463"
"13858","유진상가","126.942599","37.59181631"
"13859","명지고후문","126.9292158","37.58415915"
"13860","개미마을","126.9537056","37.58976423"
"13861","아현전철역","126.9577145","37.55738089"
"13862","서연중학교","126.9286119","37.56919758"
"13864","3호선독립문역","126.9584029","37.57240976"
"13865","이대입구","126.9452945","37.55680933"
"13866","백련사","126.9286272","37.58490549"
"13867","평화교회","126.9260464","37.56955865"
"13869","극동아파트입구","126.9586012","37.5719437"
"13870","신촌아트레온","126.9407539","37.55643484"
"13871","북아현동주민센터","126.9566794","37.55982707"
"13874","삼호아파트.천연동사무소","126.9594009","37.57079618"
"13875","간호대입구","126.9486979","37.59661347"
"13876","경남아파트.북아현119안전센터","126.9560078","37.56076964"
"13877","하나로마트.동신병원","126.9354456","37.58007297"
"13878","영천시장입구","126.9614601","37.56896074"
"13879","간호대정문","126.9473965","37.5970927"
"13880","중앙여고","126.9552036","37.56214861"
"13881","중앙여고","126.9555757","37.56243789"
"13882","홍은2동어린이집앞","126.9341545","37.57957826"
"13883","감리신학대학교","126.9625952","37.56797185"
"13885","추계초등학교","126.954265","37.56369738"
"13886","두산아파트","126.932038","37.57872684"
"13887","서대문센트레빌","126.963957","37.56718257"
"13888","포방시장","126.948516","37.59938921"
"13891","홍은2동주민센터","126.9343767","37.58047742"
"13892","광산사우나","126.964425","37.56561135"
"13893","포방공영주차장","126.9490982","37.60087301"
"13894","힐스테이트신촌.신촌푸르지오1단지후문","126.9511624","37.56064756"
"13895","인창중고","126.9639876","37.56472691"
"13897","호박골다리","126.9465726","37.59770134"
"13898","초원약국","126.9498355","37.55987073"
"13902","홍은동국민주택","126.949877","37.60519468"
"13905","풍림.극동아파트","126.9494877","37.60347684"
"13907","홍은동국민주택","126.949971","37.605549"
"13911","홍제역.3번출구","126.9443208","37.58850041"
"13912","홍제우체국","126.9462651","37.58676055"
"13913","홍제2동주민센터","126.9496818","37.58615993"
"13915","인왕산현대아파트입구","126.9478058","37.58549945"
"13916","삼호아파트.천연동사무소","126.9596911","37.57072477"
"13917","홍제역.1번출구","126.9439874","37.58898771"
"13918","유진상가.인왕시장","126.9420908","37.59073599"
"13919","브라운스톤우정","126.9301828","37.566024"
"13922","신촌기차역","126.9426281","37.55868413"
"13923","인왕산현대아파트입구","126.9486733","37.58524863"
"13924","인왕산현대아파트117동","126.9511275","37.58632785"
"13926","능안로입구","126.9563932","37.55818863"
"13927","인왕산현대아파트117동","126.9510167","37.58642831"
"13928","이대전철역","126.946342","37.556872"
"13929","유진상가","126.941946","37.59064192"
"13930","인왕산현대아파트101동","126.9504157","37.58619826"
"13933","홍은2동주민센터","126.9340842","37.58026061"
"13934","뜨란채아파트101동","126.9585736","37.56587735"
"13935","뜨란채아파트101동","126.9586529","37.56579048"
"13936","홍지문35통","126.95636","37.59673207"
"13937","옥천교앞","126.9542359","37.59634076"
"13938","대명빌라","126.9270092","37.57296307"
"13939","인왕시장","126.9428866","37.59119085"
"13940","창덕에버빌","126.9170111","37.56894656"
"13941","영천동","126.9605585","37.57017297"
"13942","독립문","126.959331","37.571534"
"13943","영천동","126.9604017","37.57008276"
"13944","동원베네스트아파트입구","126.9447634","37.59824683"
"13945","홍은유원아파트입구","126.9454303","37.59732075"
"13947","홍은사회복지관별관","126.9477566","37.59395882"
"13952","서강아파트1차정문앞","126.9341184","37.5949282"
"13953","연희상가아파트","126.9281328","37.57310533"
"13955","봉원사입구","126.9469107","37.56668943"
"13956","증산역(증산2교)","126.9111882","37.58385104"
