업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,데이터기준일자
B,제조,B10,화합물/화학제품제조,B10B31,왁스제조,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B32,구두약제조,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B33,보석세정제제조,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B34,표면광택제제조-기타,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B35,방향제제조,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B36,탈취제제조,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B37,향료제조,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B38,화학섬유제품제조-종합,2015-12-17
B,제조,B10,화합물/화학제품제조,B10B39,비닐제품제조,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38A06,공기정화기판매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38A07,기계부속품판매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38A99,일반기계장비도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38B00,농업용기계장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38C00,건설/광업용기계장비도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38C01,중장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38C02,중장비부품도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38C03,중장비매매중개,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38C04,중장비정비,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38C99,건설/광업용기계장비도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D00,금속공작/목공기계도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D01,공작기계도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D02,목공기계도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D03,유압기계도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D04,프레스기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D05,선반도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D06,주조기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38D99,금속공작/목공기계도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E00,사무용기계도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E01,컴퓨터도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E02,전자계산기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E03,금전등록기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E04,복사기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E05,소프트웨어도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E06,출퇴근기록기판매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E07,순찰시계판매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38E99,사무용기계도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F00,통신장비도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F01,전화기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F02,통신기기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F03,반송장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F04,방송장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F05,통신케이블도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F06,위성방송설비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F07,무전기(도매),2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38F99,통신장비도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G00,전기기계장비도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G01,발전기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G02,축전기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G03,반도체도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G04,전자부품도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G05,전기케이블도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38G99,전기기계장비도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38H00,의료용기기도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38H01,내과/외과기기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38H02,치과기기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38H03,X선기구도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38H04,수의기기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38H99,의료용기기도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I00,전문및과학기기도매-종합,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I01,제도기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I02,측량기기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I03,물리시험기구도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I04,전기측정기기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I05,이화학용기구도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I06,영화촬영기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I07,과학기구장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38I99,전문및과학기기도매-기타,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J01,산업용수송장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J02,섬유기계장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J03,제지용기계장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J04,화학기계장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J05,식품기계장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J06,비금속제품성형기계도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J07,상업용기계장비도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J08,직조기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J09,인쇄기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J10,제본기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J11,방직기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J12,섬유가공기도매,2015-12-17
C,도매/유통/무역,C38,기계장비도매,C38J13,산업용분쇄기판매,2015-12-17
C,도매/유통/무역,C39,무역업,C39A00,무역업-종합,2015-12-17
C,도매/유통/무역,C39,무역업,C39A01,수산물무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A02,농축산물무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A03,음식료품무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A04,가정용품무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A05,산업용중간재무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A06,산업용기계장비무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A07,담배무역,2015-12-17
C,도매/유통/무역,C39,무역업,C39A99,무역업-기타,2015-12-17
C,도매/유통/무역,C39,무역업,C39B00,무역중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A00,농축수산물중개-종합,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A01,곡물/사료중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A02,화훼작물중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A03,동물중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A04,과실/채소중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A05,수산물중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A06,축산물중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40A99,농축수산물중개-기타,2015-12-17
C,도매/유통/무역,C40,상품중개,C40B00,음식료품/담배중개-종합,2015-12-17
C,도매/유통/무역,C40,상품중개,C40B01,음식료품중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40B02,담배중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40B99,음식료품/담배중개-기타,2015-12-17
C,도매/유통/무역,C40,상품중개,C40C00,골동품/예술품중개-종합,2015-12-17
C,도매/유통/무역,C40,상품중개,C40C01,골동품중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40C02,예술품중개,2015-12-17
C,도매/유통/무역,C40,상품중개,C40C99,골동품/예술품중개-기타,2015-12-17
C,도매/유통/무역,C40,상품중개,C40D00,기타상품중개,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A01,상품연쇄화사업,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A02,이미용기재도매,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A03,납품업,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A04,호텔용품공급,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A05,수산물위탁판매,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A06,일회용품도매,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A07,선구/어구도매,2015-12-17
C,도매/유통/무역,C41,기타유통관련업,C41A08,광고재료도매,2015-12-17
D,소매,D03,종합소매점,D03A02,수퍼마켓,2015-12-17
D,소매,D03,종합소매점,D03A01,편의점,2015-12-17
D,소매,D03,종합소매점,D03B05,조합/연금매장,2015-12-17
D,소매,D03,종합소매점,D03B06,구판장/직판장,2015-12-17
D,소매,D03,종합소매점,D03A03,잡화점,2015-12-17
D,소매,D25,기타판매업,D25A02,복권판매,2015-12-17
D,소매,D25,기타판매업,D25A11,성인용품판매,2015-12-17
D,소매,D03,종합소매점,D03A04,생활용품판매,2015-12-17
D,소매,D25,기타판매업,D25A09,제기용품판매,2015-12-17
D,소매,D01,음/식료품소매,D01A09,식자재판매,2015-12-17
D,소매,D25,기타판매업,D25A24,광촉매판매,2015-12-17
D,소매,D03,종합소매점,D03A05,수입품판매점,2015-12-17
D,소매,D03,종합소매점,D03A06,종합소매,2015-12-17
D,소매,D03,종합소매점,D03A07,혼수전문점,2015-12-17
D,소매,D07,가정/주방/인테리어,D07A09,홈패션,2015-12-17
D,소매,D01,음/식료품소매,D01A15,곡물소매,2015-12-17
D,소매,D01,음/식료품소매,D01A14,미곡상,2015-12-17
D,소매,D25,기타판매업,D25A25,사료소매,2015-12-17
D,소매,D01,음/식료품소매,D01A06,육류소매,2015-12-17
D,소매,D01,음/식료품소매,D01A03,정육점,2015-12-17
D,소매,D01,음/식료품소매,D01A04,닭집,2015-12-17
Q,음식,Q01,한식,Q01A99,기타고기요리,2015-12-17
D,소매,D01,음/식료품소매,D01A05,머리고기전문,2015-12-17
D,소매,D01,음/식료품소매,D01A12,수산물소매,2015-12-17
D,소매,D01,음/식료품소매,D01A10,어물상,2015-12-17
D,소매,D01,음/식료품소매,D01A11,건어물상,2015-12-17
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A05,탁구장,2015-12-17
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,2015-12-17
P,스포츠,P02,실내운동시설,P02A08,실내궁도장,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A01,실내야구연습장,2015-12-17
P,스포츠,P02,실내운동시설,P02A10,실내골프연습장,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A04,실내스케이트장,2015-12-17
P,스포츠,P02,실내운동시설,P02A13,헬스클럽,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A05,롤러스케이트장,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A02,실내사격장,2015-12-17
R,학문/교육,R07,학원-예능취미체육,R07A20,태권도장,2015-12-17
R,학문/교육,R07,학원-예능취미체육,R07A21,합기도장,2015-12-17
R,학문/교육,R07,학원-예능취미체육,R07A22,검도도장,2015-12-17
R,학문/교육,R07,학원-예능취미체육,R07A23,유도장,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A06,서바이벌게임장,2015-12-17
P,스포츠,P02,실내운동시설,P02A22,석궁장,2015-12-17
F,생활서비스,F09,대중목욕탕/휴게,F09A03,목욕업-찜질방,2015-12-17
N,관광/여가/오락,N05,요가/단전/마사지,N05A03,체형미교실,2015-12-17
P,스포츠,P02,실내운동시설,P02A25,스쿼시장,2015-12-17
P,스포츠,P02,실내운동시설,P02A26,택견도장,2015-12-17
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A07,포켓볼장,2015-12-17
N,관광/여가/오락,N05,요가/단전/마사지,N05A08,활기원,2015-12-17
P,스포츠,P02,실내운동시설,P02A29,쿵후도장,2015-12-17
P,스포츠,P02,실내운동시설,P02A30,이종격투기,2015-12-17
P,스포츠,P03,실외운동시설,P03A31,풋살경기장,2015-12-17
P,스포츠,P03,실외운동시설,P03A99,기타실외운동시설,2015-12-17
P,스포츠,P03,실외운동시설,P03A05,실외골프연습장,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A03,실외야구연습장,2015-12-17
P,스포츠,P03,실외운동시설,P03A08,사격장,2015-12-17
P,스포츠,P03,실외운동시설,P03A10,테니스장,2015-12-17
P,스포츠,P03,실외운동시설,P03A11,수영장,2015-12-17
P,스포츠,P01,운영관리시설,P01A12,수렵장관리운영,2015-12-17
P,스포츠,P03,실외운동시설,P03A14,실외궁도장,2015-12-17
P,스포츠,P03,실외운동시설,P03A15,승마장,2015-12-17
P,스포츠,P03,실외운동시설,P03A16,게이트볼장,2015-12-17
P,스포츠,P02,실내운동시설,P02A18,킥복싱,2015-12-17
P,스포츠,P03,실외운동시설,P03A19,래프팅,2015-12-17
P,스포츠,P03,실외운동시설,P03A20,패러글라이딩,2015-12-17
P,스포츠,P03,실외운동시설,P03A21,행글라이더,2015-12-17
P,스포츠,P03,실외운동시설,P03A22,번지점프,2015-12-17
P,스포츠,P03,실외운동시설,P03A23,수상스키,2015-12-17
P,스포츠,P03,실외운동시설,P03A24,경비행기,2015-12-17
P,스포츠,P03,실외운동시설,P03A25,인공암벽,2015-12-17
P,스포츠,P03,실외운동시설,P03A26,스킨스쿠버강습,2015-12-17
P,스포츠,P01,운영관리시설,P01A99,기타운영설비,2015-12-17
N,관광/여가/오락,N07,놀이/여가/취미,N07A11,기타오락관련산업,2015-12-17
N,관광/여가/오락,N04,스포츠/운동,N04A08,실내낚시,2015-12-17
N,관광/여가/오락,N08,경마/경륜/성인오락,N08A04,카지노,2015-12-17
N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,2015-12-17
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A04,오락용사격장,2015-12-17
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A08,전자오락실,2015-12-17
N,관광/여가/오락,N07,놀이/여가/취미,N07A02,낚시터,2015-12-17
N,관광/여가/오락,N07,놀이/여가/취미,N07A04,휴양림,2015-12-17
N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,2015-12-17
N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A09,기원,2015-12-17
N,관광/여가/오락,N07,놀이/여가/취미,N07A08,놀이배,2015-12-17
R,학문/교육,R07,학원-예능취미체육,R07A24,레크레이션지도/상담,2015-12-17
F,생활서비스,F13,기타서비스업,F13A06,펜팔소개,2015-12-17
F,생활서비스,F06,사진,F06A03,스티커사진방,2015-12-17
S,의료,S05,수용복지시설,S05B01,수용복지시설-종합,2015-12-17
S,의료,S05,수용복지시설,S05B04,아동수용복지시설,2015-12-17
S,의료,S05,수용복지시설,S05B06,노인수용복지시설,2015-12-17
S,의료,S05,수용복지시설,S05B07,장애자수용복지시설,2015-12-17
S,의료,S06,비수용복지시설,S06B01,보육시설,2015-12-17
S,의료,S05,수용복지시설,S05B05,수용복지시설-기타,2015-12-17
S,의료,S06,비수용복지시설,S06B09,비수용복지시설-종합,2015-12-17
S,의료,S06,비수용복지시설,S06B11,사회복지기구,2015-12-17
S,의료,S06,비수용복지시설,S06B02,탁아소,2015-12-17
S,의료,S06,비수용복지시설,S06B13,재난구호시설,2015-12-17
S,의료,S06,비수용복지시설,S06B03,노인정,2015-12-17
S,의료,S06,비수용복지시설,S06B12,장애인이용복지시설,2015-12-17
S,의료,S06,비수용복지시설,S06B04,미혼모상담,2015-12-17
F,생활서비스,F11,개인서비스,F11A03,호스피스,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A99,폐기물수집처리,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A01,일반폐기물수집처리,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B43,안경테제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B44,현미경/망원경제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B45,영사기재제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B46,사진기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B47,시청각기재제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B48,사진기재제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B49,마이크로필름판독기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B50,사진기부품제작,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B51,사진복사장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B52,레이저기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B53,영상장비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B54,영화촬영기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B56,안경/사진/광학기기제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B58,시계/시계부품제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B60,시계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B62,시계부속품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B64,시계/시계부품제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B66,자동차엔진/자동차제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B68,자동차제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B70,자동차제조-특장차,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B73,자동차엔진/자동차제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B74,자동차차체/트레일러제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B76,컨테이너제작,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B78,자동차차체제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B80,트레일러제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C05,자동차차체/트레일러제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C07,자동차부품제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C09,자동차부속품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C11,자동브레이크제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C13,핸들클러치/자동브레이크제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C15,자동차번호판제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C17,카인테리어/카스테레오제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C19,자동차시트커버제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C20,자동차용품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C21,개스킷제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C23,자동차부품제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C25,선박건조/수리-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C27,선박건조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C29,선박수리,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C31,선박해체,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C33,선박부분품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C37,선박건조/수리-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C39,보트건조/수리,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C44,철도장비제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C46,철도차량제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C48,철도레일제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C50,철도차량부품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C52,전동차제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C54,철도장비제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C56,항공기/우주선제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C58,항공기부품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C60,항공기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C66,항공기/우주선제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C69,오토바이제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C71,자전거제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C73,장애자용차량제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C74,리어카제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C75,케이블카제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C78,구조금속제품제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C80,철구조물제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C82,철탑제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C84,철문제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C86,수목(가로수)보호대제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C88,구조금속제품제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C89,금속탱크/저장조/유사용기제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C91,물탱크제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D02,가스용기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D04,유류탱크제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D31,금속탱크/저장조/유사용기제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D33,핵반응기/증기발생기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D53,철물제조-종합,2015-12-17
F,생활서비스,F03,개인/가정용품수리,F03A12,열쇠제작,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B26,철공소,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D57,날붙이제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D59,수공구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D61,다이아몬드공구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D65,철물제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D68,금고제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D70,볼트/너트/와셔제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D72,나사/못제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D74,체인제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D76,리베트제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D78,스프링제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D80,육절기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D82,닥트제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D84,후렉시블닥트호스제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D86,사다리제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D88,기계공구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D90,기계부속품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E02,금속장식품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E04,드럼통제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E06,바늘제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E08,팔레트제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E10,우편수취함제조,2015-12-17
E,전기/가스/수도,E01,전기,E01A00,전기업-종합,2015-12-17
E,전기/가스/수도,E01,전기,E01A01,발전소,2015-12-17
E,전기/가스/수도,E01,전기,E01A02,송/배전소,2015-12-17
E,전기/가스/수도,E01,전기,E01A03,전기사업관리소,2015-12-17
E,전기/가스/수도,E01,전기,E01A04,전기안전관리대행,2015-12-17
E,전기/가스/수도,E01,전기,E01A99,전기업-기타,2015-12-17
E,전기/가스/수도,E02,가스,E02A00,가스제조/공급-종합,2015-12-17
E,전기/가스/수도,E02,가스,E02A01,도시가스공급,2015-12-17
E,전기/가스/수도,E02,가스,E02A02,LPG공급,2015-12-17
E,전기/가스/수도,E02,가스,E02A03,가스관리사업소,2015-12-17
E,전기/가스/수도,E02,가스,E02A99,가스제조/공급-기타,2015-12-17
E,전기/가스/수도,E03,증기/온수/기타,E03A00,증기생산/온수공급-종합,2015-12-17
E,전기/가스/수도,E03,증기/온수/기타,E03A01,열생산/공급,2015-12-17
E,전기/가스/수도,E03,증기/온수/기타,E03A02,온수생산/공급,2015-12-17
E,전기/가스/수도,E03,증기/온수/기타,E03A99,증기생산/온수공급-기타,2015-12-17
E,전기/가스/수도,E04,수도,E04A00,수도사업-종합,2015-12-17
E,전기/가스/수도,E04,수도,E04A01,취수장,2015-12-17
E,전기/가스/수도,E04,수도,E04A02,정수장,2015-12-17
E,전기/가스/수도,E04,수도,E04A99,수도사업-기타,2015-12-17
I,기술/건축/환경,I01,건설업,I01A00,종합건설업,2015-12-17
I,기술/건축/환경,I01,건설업,I01A01,건설기타,2015-12-17
I,기술/건축/환경,I01,건설업,I01B00,지반조성공사-종합,2015-12-17
I,기술/건축/환경,I01,건설업,I01B01,건설업-건축물해체공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01B02,건설업-대지조성공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01B03,건설업-토공사/정지공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01B99,지반조성공사-기타,2015-12-17
I,기술/건축/환경,I01,건설업,I01C00,건물건설-종합,2015-12-17
I,기술/건축/환경,I01,건설업,I01C01,건설업-주택건설,2015-12-17
I,기술/건축/환경,I01,건설업,I01C02,건설업-주문주택,2015-12-17
I,기술/건축/환경,I01,건설업,I01C03,건설업-특수건물건설,2015-12-17
I,기술/건축/환경,I01,건설업,I01C04,건설업-조립식건축,2015-12-17
I,기술/건축/환경,I01,건설업,I01C05,건설업-건물개수공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01C06,건설업-전원주택,2015-12-17
I,기술/건축/환경,I01,건설업,I01C99,건물건설-기타,2015-12-17
I,기술/건축/환경,I01,건설업,I01D00,토목건설-종합,2015-12-17
I,기술/건축/환경,I01,건설업,I01D01,건설업-도로건설/포장공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D02,건설업-교량/터널공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D03,건설업-철도공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D04,건설업-수로/배수시설공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D05,건설업-댐시설공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D06,건설업-항만시설공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D07,건설업-산업설비설치공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D08,건설업-체육시설공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01D99,토목건설-기타,2015-12-17
I,기술/건축/환경,I01,건설업,I01E00,건축물축조관련건설-종합,2015-12-17
